idx,구분,회사명,ICP세부,신뢰도,플래그,검증,홀,부스번호,이메일,웹사이트,원본카테고리,판단근거
391,제외,(주)아로마뱅크,,high,,,C,C-M36,aromabank@aroma-bank.co.kr,http://www.aroma-bank.co.kr/,"Perfumery, Others",향료·에센셜오일 개발 공급 및 향수·디퓨저 OEM/ODM B2B 서비스로 자체 소비자 브랜드 없음.
30,제외,서울화장품,,high,,,C,C-M41,sarah.k@seoulcos.co.kr,http://www.seoulcos.co.kr/,"Skin Care, Body Care, Derma Cosmetics, Cleansing Products, Contract Manufacturing(OEM/ODM), Brands/Manufacturer(Skin Care), Brands/Manufacturer(Hair Care), Brands/Manufacturer(Bath & Body Care), Hair Care Products","44년 경력 OEM/ODM 원스톱 제조사로 타 브랜드용 처방 개발, 자체 소비자 브랜드 언급 없음."
448,제외,주식회사 다산씨엔텍,,high,,,C,C-M42,sales@dasancntech.com,https://www.dasancntech.com/,Contract Manufacturing(OEM/ODM),"CGMP 화장품 제조사로 원료·제형 개발 및 OEM/ODM·인증대행 제공, 자체 소비자 브랜드 없음."
280,제외,(주)지앤아이코스메틱,,high,,,C,C-M51,gnicos@gnicos.co.kr,http://www.gnicos.co.kr/,,"desc상 색조화장품 ODM 전문업체로 자사 소비자 브랜드 언급 없음, 수탁제조."
146,제외,"INNOVATION PACKAGING USA CO., LIMITED",,low,,Y,C,C-N01,,,,"desc·category·website 모두 비어있으나 사명에 Packaging 명시, 패키징 공급사로 추정되어 자체 소비자 브랜드 없음."
89,제외,AMORY LONDON LTD,,low,borderline,Y,C,C-N06,,,,"category·website·desc 모두 비어 정보 전무, 자사 소비자 브랜드 근거 없어 보수적 제외(재검토 권장)."
142,제외,"HUAXIN BIOTECHNOLOGY CO., LIMITED",,low,borderline|export,Y,C,C-N11,olwen_z@foxmail.com,https://huaxinguoji.en.alibaba.com/company_profile.html,"Skin Care, Brands/Manufacturer(Skin Care)","Alibaba company_profile 기반에 브랜드명 없이 '저가·중가·고가 전 가격대 풀라인업'을 내세운 수탁 제조사 카탈로그 어법, 자체 소비자 브랜드 근거 없음. (검증변경)"
305,제외,"ZAZAYOU TECHNOLOGY CO., LTD.",,medium,device|borderline,Y,C,C-N12,catherinetan@zazayou.com,https://www.zazayou.com/,Brands/Manufacturer(Medical & Beauty Equipment),"스마트 뷰티·마사지 기기 제조사로 글로벌 브랜드 대상 OEM/ODM 공급이 핵심, 소비자 대상 자사 D2C 브랜드 근거 없음."
169,제외,Nuon LLC,,medium,,Y,C,C-N16,info@nuonmedical.com,https://www.nuonmedical.com,,"18년 의료기술 기반으로 코스메틱 효능을 높이는 액티브 애플리케이터(기기 부품)를 개발하는 B2B 의료기술 기업, 자사 소비자 브랜드 없음."
152,제외,"LAYMAX MACHINERY CO.,LTD.",,high,,,C,C-N21,justin@verolaymax.com,https://laymaxmachinery.com/,Brands/Manufacturer(Medical & Beauty Equipment),"블리스터 패키징 설비(기계) 제조사로 B2B 기기 공급, 자체 소비자 브랜드 없음."
148,제외,"JINLAN PLASTIC TECHNOLOGY CO., LTD",,high,,,C,C-N22,karen@jinlanplastic.com,https://jinlanplastic.en.alibaba.com/,Contract Manufacturing(OEM/ODM),립글로스·마스카라·콤팩트 용기 등 화장품 용기 설계·제조사로 자체 소비자 브랜드 없음.
115,제외,GROWN TECHNOLOGY (HK) LIMITED,,high,device,,C,C-N27,may@onebeauty.com.cn,http://www.onebeauty.com.cn/,Brands/Manufacturer(Medical & Beauty Equipment),가정용 뷰티·퍼스널케어 기기 OEM/ODM 통합 솔루션 제조사. 자사 소비자 브랜드 아님.
235,제외,주식회사 이든팜,,high,,,C,C-N31,dwkim@edencos.co.kr,http://edencos.co.kr/,"Skin Care, Body Care, Derma Cosmetics, Natural & Organic Cosmetics, Facial Masks, Men’s Care, Cleansing Products, Contract Manufacturing(OEM/ODM), Brands/Manufacturer(Skin Care), Brands/Manufacturer(Hair Care), Brands/Manufacturer(Bath & Body Care), Hair Care Products, Scalp Care Products","스킨/헤어/바디 OEM/ODM 제조기업으로 고객사 맞춤 제형 개발, 자체 소비자 브랜드 없음."
362,제외,BonitoLab,,high,,,C,C-N32,bonitolab@bonitolab.com,https://www.bonitolab.com,"Skin Care, Contract Manufacturing(OEM/ODM)","화장품 기획부터 처방·양산까지 지원하는 개발 전문 OEM/ODM 기업, 자체 소비자 브랜드 언급 없음."
408,제외,에이코스팩 주식회사,,high,,,C,C-N36,ze9718@acospack.com,https://www.acospack.com/,"Skin Care, Contract Manufacturing(OEM/ODM), Contract Manufacturing(Packing,Containers,etc.), Others",화장품 용기·펌프 전문 패키징 제조사로 소비자 브랜드 없음.
510,제외,해피엘앤비,,high,,,C,C-N41,happy@happylnb.com,https://www.happylnb.com/eng/cosmetic/index.php,Contract Manufacturing(OEM/ODM),"화장품 OEM 기업으로 비건·할랄 인증 수탁 제조·수출 중심, 자체 소비자 브랜드 없음."
238,제외,(주) 정동산업,,high,,,C,C-N47,duzon@jungdong.biz,https://www.jungdongcos.com/,"Skin Care, Cosmeceutical Products, Derma Cosmetics, Facial Masks, Others, Contract Manufacturing(OEM/ODM), Brands/Manufacturer(Skin Care)","마스크팩·여드름패치 전문 글로벌 OEM/ODM 제조사로 파트너사 공급, 소비자 브랜드 없음."
14,제외,(주)디엠코스메틱스,,high,,,C,C-O27,dmcos@dmcosmetics.co.kr,https://dmcosmetics.co.kr,"Skin Care, Make up and Color Cosmetics, Body Care, Contract Manufacturing(OEM/ODM)",화장품 용기·포장재 개발 및 충전·포장 원스톱 제조사로 자체 소비자 브랜드 없음.
402,제외,(주) 에이바이오머티리얼즈,,high,,Y,C,C-O31,master@a-bio.co.kr,https://celexo.co.kr/home/index.php?ps_language_type=english,"Skin Care, Cosmeceutical Products, Derma Cosmetics, Hair Care Products",엑소좀 스킨부스터와 전문가용 프리/포스트케어 화장품을 클리닉에 공급하는 바이오텍으로 소비자 자체 브랜드 없음.
335,제외,"DOOCO CO., LTD.",,high,,,C,C-O32,salesinquiry@dooco.co.kr,https://www.dooco.co.kr/en,"Skin Care, Contract Manufacturing(Packing,Containers,etc.)",화장품 용기·패키징 전문 제조(에어리스·펌프 등)로 자체 소비자 브랜드 없음.
291,제외,KUMO,,high,,,C,C-O41,sales@kumo-group.com,https://kumo-group.com/,"Skin Care, Make up and Color Cosmetics, Body Care, Derma Cosmetics, Men’s Care, Perfumery, Cleansing Products, Inner Beauty, Contract Manufacturing(OEM/ODM), Contract Manufacturing(Packing,Containers,etc.), Brands/Manufacturer(Skin Care), Brands/Manufacturer(Make up), Brands/Manufacturer(Hair Care), Brands/Manufacturer(Bath & Body Care), Brands/Manufacturer(Medical & Beauty Equipment), Brands/Manufacturer(Nail/Eyelash/Waxing), Brands/Manufacturer (Tools/Accessories)",화장품 유리 용기·패키징 전문사로 태그 다수에도 desc는 용기 제조 B2B만.
76,제외,TONGCHENG PACKAGING,,medium,,,C,C-O46,,,,"사명이 패키징 업체로 부자재·용기 제조 추정, desc 비어있으나 자체 소비자 브랜드 근거 없음."
353,제외,MOMIX,,medium,,Y,C,C-O51,sales@momix.co.kr,https://momix.co.kr/,"Skin Care, Make up and Color Cosmetics, Cosmeceutical Products","맞춤 금형 개발·본품/코팅/인쇄 원스톱 제조(용기·부자재) 중심으로, 카테고리 태그와 달리 자체 소비자 브랜드 근거 없음."
388,제외,씨앤텍(주),,high,,,C,C-P01,sbeom1@cntechcorp.co.kr,https://www.cntechcorp.co.kr/,"Skin Care, Body Care, Derma Cosmetics, Facial Masks, Cleansing Products, Contract Manufacturing(OEM/ODM)",스킨케어·마스크·패치 등 외주 없는 자체생산 OEM/ODM 수탁제조사로 자체 소비자 브랜드 언급 없음.
33,제외,㈜세레코,,high,,,C,C-P03,celleco@celleco.co.kr,https://www.celleco.co.kr/en,"Skin Care, Body Care, Cosmeceutical Products, Derma Cosmetics, Men’s Care, Cleansing Products, Contract Manufacturing(OEM/ODM)","피부과학 기반 화장품 OEM/ODM 전문 기업, 원스톱 수탁제조로 자체 소비자 브랜드 없음."
20,제외,(주)미진화장품,,high,,,C,C-P16,mijin_kor@mjcare.co.kr,https://www.mjcare.co.kr/,"Skin Care, Body Care, Facial Masks, Contract Manufacturing(OEM/ODM), Brands/Manufacturer(Skin Care), Brands/Manufacturer(Bath & Body Care)","마스크팩 OEM/ODM 전문업체로 desc에 자체 소비자 브랜드 언급 없음, 수탁제조 중심."
247,제외,주식회사 제이에스사이언스,,high,,,C,C-P22,,,Others,GSC·안티에이징랩의 피부 임상시험·인증 컨설팅 B2B 서비스 제공 기업으로 자체 소비자 브랜드 없음.
501,제외,퓨어앤텍(주),,high,,,C,C-P31,sales@purentechkorea.com,https://purentechkorea.com/,"Skin Care, Facial Masks, Contract Manufacturing(OEM/ODM)",GMP 기반 OEM/ODM 전문 글로벌 화장품 제조사로 자체 소비자 브랜드 없이 수탁 생산·수출 중심.
384,제외,주식회사 신일피비씨,,high,,,C,C-P32,,,,화장품·생활용품용 친환경 에어리스 용기를 제작하는 부자재·용기 제조사로 소비자 브랜드 없음.
405,제외,에이치앤엘바이오,,high,,,C,C-P37,mkt_tiger@i-solu.com,https://www.drschiller.kr/,"Skin Care, Facial Masks, Others, Contract Manufacturing(OEM/ODM), Brands/Manufacturer(Skin Care)","동결건조 마스크팩 ODM/OEM 원스톱 수탁제조·대량 생산능력 중심, 소비자 브랜드 아님."
329,제외,대산산업,,high,,,C,C-P41,dsi21@daesan21.com,https://daesan21.com,"Contract Manufacturing(Packing,Containers,etc.)",화장품 명판·패키징 인쇄·용기 제조 부자재 업체로 자체 소비자 브랜드 없음.
40,제외,주식회사 씨티케이,,high,,,C,C-P46,,,"Skin Care, Make up and Color Cosmetics, Body Care, Cosmeceutical Products, Derma Cosmetics, Facial Masks, Men’s Care, Perfumery, Cleansing Products, Contract Manufacturing(OEM/ODM), Contract Manufacturing(Packing,Containers,etc.)",글로벌 뷰티 브랜드 대상 풀서비스 OEM/ODM 플랫폼 기업으로 자체 소비자 브랜드 없음.
282,제외,지와이바이오,,medium,export,,C,C-P51,INFO@GYBIO.CO.KR,https://WWW.GYBIO.CO.KR,"Skin Care, Derma Cosmetics, Contract Manufacturing(OEM/ODM), Others, Thread Lifts and Fillers, Others",NAD+/PDRN 항노화 제조·유통(실리프팅/필러 포함) 전문 제조사로 자사 소비자 브랜드 없음.
389,제외,(주) 씨케이앤비,,high,,,C,C-P52,sales@cknb.co.kr,,Others,디지털 콘텐츠·정품인증 플랫폼 ICT 서비스 기업으로 뷰티 소비자 브랜드 아님.
471,제외,모래코리아,,high,,,C,C-P56,sales.t@moraepackaging.com,https://moraepackaging.com/,"Contract Manufacturing(Packing,Containers,etc.)","화장품 용기·튜브·디스펜서 등 패키징 전문 제조사, 부자재 공급으로 소비자 브랜드 없음."
271,제외,한스코스,,high,export,,C,C-P57,tax@hanscos.com,http://www.hanscos.com/default/,"Skin Care, Body Care, Cosmeceutical Products, Derma Cosmetics, Facial Masks, Perfumery, Inner Beauty, Contract Manufacturing(OEM/ODM), Contract Manufacturing(Packing,Containers,etc.), Brands/Manufacturer(Skin Care)",스킨케어·기능성·디바이스 OEM/ODM 전문 수탁제조 기업으로 자체 소비자 브랜드 언급 없음.
450,제외,주식회사 더마솔루션,,high,,,C,C-Q02,sales.dermasolution@gmail.com,https://www.derma-solution.co.kr/,,"리프팅실·필러·뷰티디바이스 39개국 수출 B2B, 시술기기 중심으로 소비자 브랜드 아님."
232,제외,exomera,,low,borderline,Y,C,C-Q08,,,,desc·website·category 모두 비어 사업 실체를 판단할 근거가 전무하여 보수적 제외.
370,제외,비티랩,,medium,export,,C,C-Q09,btylab8082@naver.com,http://www.btylab.net/theme/bty/en/,"Skin Care, Body Care, Inner Beauty, Contract Manufacturing(OEM/ODM), Brands/Manufacturer(Bath & Body Care)","비타민 뷰티 샤워필터를 20여국에 OEM 수출하고 약국·살롱 등에 공급, 자체 소비자 브랜드 아닌 B2B 공급."
486,제외,사치바이오,,medium,,Y,C,C-Q11,saccibio@saccibio.com,https://www.saccibio.co.kr/,"Skin Care, Cosmeceutical Products, Derma Cosmetics, Natural & Organic Cosmetics, Facial Masks, Contract Manufacturing(OEM/ODM), Brands/Manufacturer(Skin Care), Brands/Manufacturer(Medical & Beauty Equipment), Thread Lifts and Fillers, Others, Distribution",PLLA 바이오스티뮬레이터·스킨부스터 등 '시술용' 제품 전문으로 소비자 직접판매 완제품 브랜드가 아님.
222,제외,(주) 엘림텍,,medium,device,,C,C-Q12,sales@elimtek.co.kr,http://www.elimtek.co.kr,"Laser/IPL/RF/Multi, Home Aesthetic Device",피부관리 의료/에스테틱 기기 개발·제조사로 자체 소비자 브랜드 명시 없음.
393,제외,아사달뷰티프로덕트,,high,,,C,C-Q14,Sales@asadalbeauty.com,https://en.asadalbeauty.com/,"Accessories & Toiletries, Others, Contract Manufacturing(OEM/ODM), Brands/Manufacturer (Tools/Accessories), Hair Tools(Brushes, Combs, Scissors, etc.), Others, Nail Tools/Equipment, Others, Accessories",메이크업·네일 브러시 등 뷰티툴 OEM/ODM 제조사(중국공장)로 소비자 자체 브랜드 없음.
342,제외,로가,,high,,,C,C-Q15,,,,식물성 기능성 원료(VC-H1)·이너뷰티 원료 개발 B2B 바이오 원료기업으로 자체 소비자 브랜드 없음.
470,제외,주식회사 명성에이앤티,,high,,,C,C-Q17,donkyu@goodmsi.com,,Contract Manufacturing(OEM/ODM),"OEM/ODM 분류이며 desc는 접는 파우치 등 포장재 솔루션만 설명, 자체 소비자 브랜드 없음."
221,제외,LROAD,,high,,,C,C-Q18,jangjh@lroad.co.kr,http://www.lroad.co.kr,"Contract Manufacturing(Packing,Containers,etc.)",알루미늄 용기·패키징 전문 B2B 공급사로 자체 소비자 브랜드 없음.
6,제외,㈜나산기업,,high,,,C,C-Q19,nasan@nscolor.com,https://nallshopping.cafe24.com/,Brands/Manufacturer (Tools/Accessories),헤어컬러차트·살롱액세서리 OEM/ODM 수탁제조사로 자체 소비자 브랜드 없음.
369,제외,비컨,,low,borderline,Y,C,C-Q20,,,,"category·website·desc 모두 비어 있어 사업 확인 불가, 소비자 브랜드 근거 없어 보수적 제외."
472,제외,주식회사 모티프커뮤니케이션,,low,borderline,Y,C,C-R01,,,,desc·category·website 전부 비어있고 사명상 커뮤니케이션 업체로 추정되어 뷰티 소비자 브랜드 근거 없음.
265,제외,"Trendyproducts Co.,Ltd.",,medium,export,Y,C,C-R08,missmore@naver.com,https://www.trendyproducts.co.kr/,,미용소도구·화장품 OEM/ODM 수출 전문 기업으로 '자체 브랜드 수출 가능'은 역량 언급 수준일 뿐 소비자 대상 자사 브랜드 운영 근거 없음.
296,제외,투엘바이오,,medium,export,,C,C-R09,sales@2lbio.com,https://www.2lbio.com/,"Skin Care, Contract Manufacturing(OEM/ODM), Contract Manufacturing(Packing,Containers,etc.), Brands/Manufacturer(Medical & Beauty Equipment), Thread Lifts and Fillers","리프팅실(LUNA Q)·스킨부스터 등 시술용 의료미용 제조사, 임상용 중심으로 소비자 브랜드 약함."
292,제외,큐브캡 주식회사,,high,,,C,C-R10,jykim@cubecap.co.kr,https://www.cubecap.co.kr,"Skin Care, Contract Manufacturing(OEM/ODM), Contract Manufacturing(Packing,Containers,etc.), Others","식물성 소프트캡슐 화장품 OEM 수탁제조 전문, 자사 소비자 브랜드 없음."
85,제외,(주)한양에스엔디,,high,,,C,C-R14,hysnd@naver.com,http://hanyangsnd.kr/,"Others, Others","펌프 제조 전문 부자재 기업, 소비자 뷰티 브랜드 없음."
327,제외,스킨핏 프로그램,,high,,,C,C-R16,dkhc@dkhc.kr,https://www.skinfitai.com,Skin/Body Diagnosis Equipment,AI 피부분석 진단 솔루션·뷰티테크로 자사 소비자 완제품 브랜드 없음(B2B 진단·추천).
44,제외,(주)아이테크,,medium,borderline|device,Y,C,C-R20,nurieye@daum.net,https://nurieye.com/,,"안과 임상검증 안구건조증 치료 의료기기(누리아이) 제조가 본업, 얼굴마사지기 누리아이2U는 파생품으로 소비자 뷰티 브랜드성 약함."
395,제외,아이스링커 주식회사,,high,device,Y,L,L-A17,icelinker@icelinker.com,http://www.icelinker.com/,,삼성 C-LAB 분사 디지털 냉각기술 기반 의료·웰니스 기기 회사로 뷰티 소비자 브랜드가 아님.
323,제외,네이처파마,,medium,borderline,Y,L,L-B12,rejucell@naver.com,https://www.naturepharma.co.kr,"Skin Care, Body Care, Cosmeceutical Products, Derma Cosmetics","피부과·성형외과·메디컬에스테틱 대상 전문의약품·의료기기·병원전용 화장품 공급사로 REJUCELL도 병원유통·시술전용, 소비자 D2C 아님(검증변경)."
43,제외,(주)아이오쓰리,,low,borderline,Y,L,L-C05,,,,"category·website·desc 모두 비어 있어 사업 확인 불가, 보수적으로 제외."
4,제외,㈜제이디바이오,,high,,,L,L-D02,jdbio@jdbio.com,http://www.jdbio.com,"Skin Care, Facial Masks, Cleansing Products, Thread Lifts and Fillers, Others",HA필러·스킨부스터·톡신 등 메디컬 에스테틱 시술제품 수출사로 소비자 브랜드 아님.
51,제외,(주)에이스피부임상연구소,,high,,,L,L-E01,aceskin@acescri.com,http://www.acescri.com/front/views/main/,,"피부 인체적용시험·해외인증(MoCRA·CPNP) 대행 전문기관으로 B2B 서비스, 소비자 브랜드 없음."
194,제외,(주)비슈얼로직스코리아,,medium,device|borderline,Y,L,L-F01,info@visualogix.co.kr,http://www.visualogix.co.kr,"Skin Care, Derma Cosmetics, Inner Beauty, Others",PLAWAVE(소프트플라즈마·UDM 시술 시스템)와 전문가용 EXOLUTIQ 앰플 중심의 전문가용 미용기기 기업으로 소비자 자체 브랜드로 보기 어려움.
445,제외,주식회사 나노실리칸첨단소재,,high,,,L,L-G01,info@nanobrick.co.kr,https://kr.linkedin.com/company/nanosilikhan,Others,"자석인증 등 차별화 솔루션을 타사 제품·브랜드에 적용하는 소재·기술 B2B, 소비자 브랜드 없음."
254,안전제외,주식회사 질경이,,high,sensitive,Y,A,A-K22,grace@hudc.co.kr,https://pitch-jilgyungyi.framer.website,Inner Beauty,여성 인티메이트 웰니스(질 건강) 자사 브랜드로 민감군에 해당하여 안전제외.
108,안전제외,"FEMININE CO., LTD.",,low,sensitive|borderline,Y,A,A-N32,,,,desc·website 모두 공란이고 사명이 여성위생 연상 민감군이라 근거 부족으로 안전제외 유지.
419,안전제외,프릴리,,high,sensitive,Y,A,A-P18,jhyu@oldam.kr,https://freelycup.co.kr/,"Contract Manufacturing(OEM/ODM), Others",프릴리컵·청결티슈 등 여성 위생 케어 브랜드로 민감군에 해당해 안전제외.
206,안전제외,주식회사 아톨로,,high,sensitive,Y,C,C-I16,attollo.oes@gmail.com,,"Skin Care, Body Care",주력 브랜드 에스트리진이 여성 가장 민감 부위 페미닌 케어 제품으로 민감군에 해당해 안전제외.
7,안전제외,(주)네오메디칼제약,,medium,sensitive,Y,L,L-A01,,,,기능성치약·의약외품 OEM/ODM 전문이며 네오케어 브랜드 보유하나 의약외품 민감군.
